id_videojuego,id_venta,ventas_na,ventas_eu,ventas_jp,otras_ventas,ventas_globales
2637,2737,0.15,0.13,0,0.06,0.34
2638,2738,0.22,0.09,0,0.03,0.34
2639,2739,0.29,0.03,0,0.03,0.34
2640,2740,0.14,0.15,0,0.05,0.34
2641,2741,0,0,0.34,0,0.34
2642,2742,0.31,0.01,0,0.02,0.34
2643,2743,0.31,0,0,0.02,0.34
2644,2744,0.13,0.18,0,0.03,0.34
2645,2745,0.28,0.01,0.03,0.02,0.34
2646,2746,0.3,0.02,0,0.03,0.34
2647,2747,0.09,0.21,0,0.04,0.34
2648,2748,0.15,0.15,0,0.03,0.34
2649,2749,0.31,0,0,0.02,0.34
2650,2750,0.29,0.02,0,0.03,0.34
2651,2751,0.18,0.13,0,0.03,0.34
2652,2752,0.11,0.17,0,0.05,0.34
2653,2753,0.21,0.1,0,0.03,0.34
2654,2754,0,0.25,0,0.08,0.34
2655,2755,0,0,0.34,0,0.34
2656,2756,0.28,0,0.02,0.03,0.34
2657,2757,0.29,0.02,0,0.03,0.34
2658,2758,0.27,0.04,0,0.02,0.34
2659,2759,0.3,0.01,0,0.03,0.34
2660,2760,0.17,0.14,0,0.03,0.34
2661,2761,0.12,0.18,0,0.04,0.34
2662,2762,0,0,0.33,0,0.33
2663,2763,0.06,0.15,0.07,0.05,0.33
2664,2764,0.14,0.14,0.02,0.03,0.33
2665,2765,0.17,0.13,0,0.03,0.33
2666,2766,0.15,0.14,0,0.04,0.33
2667,2767,0.13,0.1,0.08,0.03,0.33
2668,2768,0.09,0.08,0.14,0.03,0.33
2669,2769,0.23,0.07,0.01,0.03,0.33
2670,2770,0,0.29,0,0.04,0.33
2671,2771,0.14,0,0.18,0.01,0.33
2672,2772,0.12,0.18,0,0.03,0.33
2673,2773,0.31,0,0,0.02,0.33
2674,2774,0.15,0.15,0,0.03,0.33
2675,2775,0.14,0.14,0,0.05,0.33
2676,2776,0,0.3,0,0.03,0.33
2677,2777,0.26,0.05,0,0.03,0.33
2678,2778,0.14,0.01,0.16,0.01,0.33
2679,2779,0.29,0.02,0,0.03,0.33
2680,2780,0.31,0,0,0.02,0.33
2681,2781,0.31,0,0,0.02,0.33
2682,2782,0.12,0.13,0.06,0.03,0.33
2683,2783,0.3,0,0,0.03,0.33
2684,2784,0.31,0,0,0.03,0.33
2685,2785,0.09,0.13,0.08,0.04,0.33
2686,2786,0,0.25,0,0.08,0.33
2687,2787,0.14,0.15,0,0.04,0.33
2688,2788,0.21,0.09,0,0.03,0.33
2689,2789,0.22,0.08,0,0.03,0.33
2690,2790,0.17,0.13,0,0.03,0.33
2691,2791,0.3,0,0,0.03,0.33
2692,2792,0.1,0.18,0,0.05,0.33
2693,2793,0.1,0.11,0.06,0.05,0.33
2694,2794,0.08,0.18,0,0.06,0.33
2695,2795,0.17,0.12,0.01,0.03,0.33
2696,2796,0.26,0.04,0,0.03,0.33
2697,2797,0.27,0.04,0,0.02,0.33
2698,2798,0.31,0,0,0.02,0.33
2699,2799,0.15,0.12,0,0.05,0.33
2700,2800,0.22,0.01,0.08,0.02,0.33
2701,2801,0.01,0.28,0,0.03,0.33
2702,2802,0.29,0.01,0,0.03,0.33
2703,2803,0.12,0.15,0,0.06,0.33
2704,2804,0.28,0.03,0,0.02,0.33
2705,2805,0.2,0.1,0,0.03,0.33
2706,2806,0.12,0.17,0,0.04,0.33
2707,2807,0.1,0.17,0,0.06,0.33
2708,2808,0.19,0.12,0,0.03,0.33
2709,2809,0.19,0.11,0,0.03,0.33
2710,2810,0.22,0.08,0,0.03,0.33
2711,2811,0,0,0.33,0,0.33
2712,2812,0.14,0.16,0,0.03,0.33
2713,2813,0.19,0.04,0.08,0.02,0.33
2714,2814,0.29,0.01,0,0.03,0.33
2715,2815,0.09,0.16,0.01,0.06,0.33
2716,2816,0.2,0.05,0.05,0.03,0.33
2717,2817,0.12,0.03,0.16,0.02,0.33
2718,2818,0.19,0.11,0,0.03,0.33
2719,2819,0.11,0.08,0.1,0.03,0.33
2720,2820,0.13,0,0.19,0.01,0.33
2721,2821,0.3,0,0,0.02,0.33
2722,2822,0.2,0.09,0,0.03,0.33
2723,2823,0.3,0,0,0.02,0.33
2724,2824,0.22,0.01,0.08,0.02,0.33
2725,2825,0.13,0.15,0,0.05,0.33
2726,2826,0.25,0.05,0,0.03,0.33
2727,2827,0.15,0.14,0,0.03,0.32
2728,2828,0.04,0.06,0.2,0.02,0.32
2729,2829,0.32,0.01,0,0,0.32
2730,2830,0.13,0.16,0,0.04,0.32
2731,2831,0.06,0.08,0.16,0.03,0.32
2732,2832,0.23,0.04,0.02,0.03,0.32
2733,2833,0.13,0.14,0,0.06,0.32
2734,2834,0.18,0.11,0,0.03,0.32
2735,2835,0.3,0,0,0.02,0.32
2736,2836,0.19,0.08,0.03,0.02,0.32
2737,2837,0.17,0.01,0.12,0.01,0.32
2738,2838,0,0,0.32,0,0.32
2739,2839,0.18,0.11,0,0.03,0.32
2740,2840,0.14,0.02,0.15,0.02,0.32
2741,2841,0.11,0.15,0,0.06,0.32
2742,2842,0.22,0.08,0,0.03,0.32
2743,2843,0.3,0,0,0.02,0.32
2744,2844,0,0.27,0,0.05,0.32
2745,2845,0.27,0.02,0,0.03,0.32
2746,2846,0.16,0.13,0,0.03,0.32
2747,2847,0.27,0.03,0,0.03,0.32
2748,2848,0.3,0,0,0.02,0.32
2749,2849,0.09,0.16,0.02,0.05,0.32
2750,2850,0.28,0.02,0,0.03,0.32
2751,2851,0.16,0.14,0,0.03,0.32
2752,2852,0,0.26,0,0.06,0.32
2753,2853,0.03,0.24,0,0.05,0.32
2754,2854,0.18,0.11,0,0.03,0.32
2755,2855,0.3,0,0,0.02,0.32
2756,2856,0.24,0.05,0,0.02,0.32
2757,2857,0.3,0,0,0.02,0.32
2758,2858,0.15,0.14,0,0.03,0.32
2759,2859,0.03,0.24,0,0.05,0.32
2760,2860,0,0.28,0,0.04,0.32
2761,2861,0.27,0.02,0,0.03,0.32
2762,2862,0,0.3,0,0.02,0.32
2763,2863,0.17,0.12,0,0.03,0.32
2764,2864,0.14,0.15,0,0.03,0.32
2765,2865,0,0,0.32,0,0.32
2766,2866,0.1,0.14,0.02,0.06,0.32
2767,2867,0.28,0.02,0,0.02,0.32
2768,2868,0,0,0.32,0,0.32
2769,2869,0.28,0.01,0,0.02,0.32
2770,2870,0.29,0,0,0.02,0.32
2771,2871,0.28,0.01,0,0.02,0.32
2772,2872,0.2,0.06,0.03,0.02,0.32
2773,2873,0.23,0.04,0.02,0.02,0.32
2774,2874,0,0,0.32,0,0.32
2775,2875,0.24,0.04,0,0.03,0.32
2776,2876,0.17,0.04,0.08,0.02,0.32
2777,2877,0.1,0.17,0,0.05,0.32
2778,2878,0.09,0.17,0,0.05,0.32
2779,2879,0.18,0.11,0,0.03,0.31
2780,2880,0.12,0.14,0,0.05,0.31
2781,2881,0.09,0.19,0,0.04,0.31
2782,2882,0.1,0.18,0,0.03,0.31
2783,2883,0.29,0,0,0.02,0.31
2784,2884,0.29,0,0,0.02,0.31
2785,2885,0.25,0.04,0,0.02,0.31
2786,2886,0.28,0,0.01,0.02,0.31
2787,2887,0.1,0.15,0,0.06,0.31
2788,2888,0.08,0.15,0.06,0.03,0.31
2789,2889,0.28,0.01,0,0.02,0.31
2790,2890,0.27,0.01,0.01,0.02,0.31
2791,2891,0.28,0.01,0,0.02,0.31
2792,2892,0.25,0.03,0,0.03,0.31
2793,2893,0.15,0.04,0.1,0.02,0.31
2794,2894,0,0,0.31,0,0.31
2795,2895,0.19,0.1,0,0.03,0.31
2796,2896,0.29,0,0,0.02,0.31
2797,2897,0.05,0.19,0.03,0.04,0.31
2798,2898,0.27,0.01,0,0.02,0.31
2799,2899,0.29,0,0,0.02,0.31
2800,2900,0.15,0.13,0,0.03,0.31
2801,2901,0.19,0.09,0,0.03,0.31
2802,2902,0.08,0.2,0,0.03,0.31
2803,2903,0.29,0,0,0.02,0.31
2804,2904,0.29,0,0,0.02,0.31
2805,2905,0,0.29,0,0.02,0.31
2806,2906,0.31,0,0,0,0.31
2807,2907,0.24,0.05,0,0.02,0.31
2808,2908,0.18,0.1,0,0.03,0.31
2809,2909,0,0,0.31,0,0.31
2810,2910,0.29,0,0,0.02,0.31
2811,2911,0.18,0.1,0,0.03,0.31
2812,2912,0.28,0,0,0.02,0.31
2813,2913,0.25,0.04,0,0.03,0.31
2814,2914,0.18,0.02,0.09,0.02,0.31
2815,2915,0.15,0.11,0.02,0.02,0.31
2816,2916,0.25,0.04,0,0.03,0.31
2817,2917,0.28,0,0,0.02,0.31
2818,2918,0.28,0,0,0.02,0.31
2819,2919,0.23,0.05,0,0.02,0.31
2820,2920,0.28,0,0,0.02,0.31
2821,2921,0.28,0,0,0.02,0.31
2822,2922,0.14,0.13,0,0.04,0.31
2823,2923,0.14,0.12,0,0.05,0.31
2824,2924,0.11,0.17,0,0.03,0.31
2825,2925,0.17,0.07,0.04,0.03,0.31
2826,2926,0.25,0.04,0,0.02,0.31
2827,2927,0.29,0,0,0.02,0.31
2828,2928,0.22,0.06,0,0.02,0.31
2829,2929,0.21,0.06,0,0.03,0.31
2830,2930,0.18,0.1,0,0.03,0.31
2831,2931,0.28,0.01,0,0.02,0.3
2832,2932,0.13,0.08,0.07,0.02,0.3
2833,2933,0.28,0,0,0.02,0.3
2834,2934,0.09,0.12,0.06,0.05,0.3
2835,2935,0.15,0.13,0,0.03,0.3
2836,2936,0.24,0.04,0,0.02,0.3
2837,2937,0,0,0.3,0,0.3
2838,2938,0.24,0.03,0,0.03,0.3
2839,2939,0.22,0.04,0.01,0.03,0.3
2840,2940,0.26,0.02,0,0.02,0.3
2841,2941,0.2,0,0.08,0.02,0.3
2842,2942,0,0.25,0,0.05,0.3
2843,2943,0.24,0.04,0,0.02,0.3
2844,2944,0.18,0.1,0,0.03,0.3
2845,2945,0.29,0,0,0.02,0.3
2846,2946,0,0,0.3,0,0.3
2847,2947,0.19,0.09,0,0.03,0.3
2848,2948,0,0,0.3,0,0.3
2849,2949,0.27,0.02,0,0.02,0.3
2850,2950,0.24,0.03,0,0.02,0.3
2851,2951,0.28,0,0,0.02,0.3
2852,2952,0.1,0,0.19,0.02,0.3
2853,2953,0.02,0.24,0,0.05,0.3
2854,2954,0.14,0.07,0.07,0.02,0.3
2855,2955,0.12,0.13,0,0.05,0.3
2856,2956,0.28,0,0,0.02,0.3
2857,2957,0.15,0.06,0.06,0.02,0.3
2858,2958,0.27,0.01,0,0.02,0.3
2859,2959,0.09,0.11,0.06,0.04,0.3
2860,2960,0.08,0.02,0.2,0.01,0.3
2861,2961,0,0,0.3,0,0.3
2862,2962,0.05,0.16,0.05,0.04,0.3
2863,2963,0.2,0,0.08,0.01,0.3
2864,2964,0,0,0.3,0,0.3
2865,2965,0.15,0.12,0,0.03,0.3
2866,2966,0.24,0.04,0,0.02,0.3
2867,2967,0.17,0.08,0,0.05,0.3
2868,2968,0,0,0.3,0,0.3
2869,2969,0.2,0.03,0.05,0.02,0.3
2870,2970,0.02,0.23,0,0.05,0.3
2871,2971,0.23,0.04,0,0.02,0.3
2872,2972,0.15,0.12,0,0.03,0.3
2873,2973,0.13,0.02,0.14,0.01,0.3
2874,2974,0.26,0.02,0,0.02,0.3
2875,2975,0,0.27,0,0.03,0.3
2876,2976,0.28,0,0,0.02,0.3
2877,2977,0.28,0,0,0.02,0.3
2878,2978,0.08,0.19,0,0.03,0.3
2879,2979,0.26,0.01,0,0.02,0.3
2880,2980,0.21,0.07,0,0.02,0.3
2881,2981,0.01,0.24,0,0.05,0.3
2882,2982,0.06,0.07,0.14,0.02,0.3
2883,2983,0.12,0.13,0,0.05,0.3
2884,2984,0.28,0,0,0.02,0.3
2885,2985,0,0,0.3,0,0.3
2886,2986,0.13,0.14,0,0.03,0.3
2887,2987,0.17,0.09,0,0.03,0.3
2888,2988,0.18,0,0.1,0.02,0.3
2889,2989,0.3,0,0,0,0.3
2890,2990,0,0,0.3,0,0.3
2891,2991,0.14,0.1,0.01,0.05,0.3
2892,2992,0.19,0.07,0,0.04,0.3
2893,2993,0.16,0.1,0,0.03,0.3
2894,2994,0.25,0,0.02,0.02,0.3
2895,2995,0,0,0.3,0,0.3
2896,2996,0.15,0.01,0.12,0.01,0.3
2897,2997,0.12,0.14,0,0.03,0.3
2898,2998,0.02,0.26,0,0.01,0.3
2899,2999,0.22,0.06,0,0.02,0.3
2900,3000,0.24,0.03,0,0.02,0.3
2901,3001,0.14,0.13,0,0.03,0.3
2902,3002,0.28,0,0,0.02,0.29
2903,3003,0.27,0,0,0.02,0.29
2904,3004,0.09,0.07,0.11,0.03,0.29
2905,3005,0.21,0.06,0,0.02,0.29
2906,3006,0.12,0.14,0,0.03,0.29
2907,3007,0.13,0.1,0.04,0.02,0.29
2908,3008,0.26,0.01,0,0.02,0.29
2909,3009,0.04,0.21,0,0.04,0.29
2910,3010,0.16,0.1,0,0.03,0.29
2911,3011,0.25,0.02,0,0.03,0.29
2912,3012,0.18,0.09,0,0.03,0.29
2913,3013,0.23,0,0.04,0.02,0.29
2914,3014,0.06,0.16,0.02,0.05,0.29
2915,3015,0.11,0.08,0.07,0.03,0.29
2916,3016,0.2,0.07,0,0.03,0.29
2917,3017,0.24,0.03,0,0.02,0.29
2918,3018,0,0.1,0.17,0.02,0.29
2919,3019,0.09,0.14,0.01,0.05,0.29
2920,3020,0.02,0.22,0.05,0,0.29
2921,3021,0.08,0.16,0,0.05,0.29
2922,3022,0.27,0,0,0.02,0.29
2923,3023,0.14,0.12,0,0.03,0.29
2924,3024,0.14,0,0.14,0.01,0.29
2925,3025,0.17,0.1,0,0.02,0.29
2926,3026,0.25,0.03,0,0.02,0.29
2927,3027,0.13,0.13,0.01,0.03,0.29
2928,3028,0.18,0.05,0.03,0.03,0.29
2929,3029,0.27,0,0,0.02,0.29
2930,3030,0.22,0.04,0,0.02,0.29
2931,3031,0.18,0.08,0,0.02,0.29
2932,3032,0.13,0.12,0,0.05,0.29
2933,3033,0.16,0.11,0,0.03,0.29
2934,3034,0.13,0.13,0,0.03,0.29
2935,3035,0.06,0.2,0,0.03,0.29
2936,3036,0.1,0.03,0.14,0.02,0.29
2937,3037,0,0.23,0,0.06,0.29
2938,3038,0,0.25,0,0.04,0.29
2939,3039,0.23,0.04,0,0.02,0.29
2940,3040,0.15,0.07,0.05,0.02,0.29
2941,3041,0.16,0.1,0,0.02,0.29
2942,3042,0.18,0.09,0,0.02,0.29
2943,3043,0.17,0.09,0,0.03,0.29
2944,3044,0,0,0.29,0,0.29
2945,3045,0.1,0.15,0.01,0.03,0.29
2946,3046,0,0.09,0.19,0.01,0.29
2947,3047,0.13,0.13,0,0.03,0.29
2948,3048,0.08,0.17,0,0.03,0.29
2949,3049,0.27,0,0,0.02,0.29
2950,3050,0.26,0,0,0.02,0.29
2951,3051,0.27,0,0,0.02,0.29
2952,3052,0.15,0.1,0.01,0.02,0.29
2953,3053,0.17,0,0.1,0.02,0.29
2954,3054,0.12,0.12,0,0.05,0.29
2955,3055,0.26,0,0,0.02,0.29
2956,3056,0.12,0.15,0,0.02,0.29
2957,3057,0.26,0.01,0,0.02,0.29
2958,3058,0.27,0,0,0.02,0.29
2959,3059,0,0,0.29,0,0.29
2960,3060,0.11,0.15,0,0.03,0.29
2961,3061,0.13,0,0.14,0.02,0.29
2962,3062,0,0,0.29,0,0.29
2963,3063,0.27,0,0,0.02,0.29
2964,3064,0.13,0.12,0,0.03,0.29
2965,3065,0.27,0,0,0.02,0.29
2966,3066,0.26,0,0,0.02,0.29
2967,3067,0.14,0.12,0,0.02,0.29
2968,3068,0,0,0.29,0,0.29
2969,3069,0.11,0.07,0.08,0.03,0.29
2970,3070,0.12,0.12,0,0.05,0.29
2971,3071,0.26,0,0,0.02,0.29
2972,3072,0.26,0,0,0.02,0.29
2973,3073,0,0,0.29,0,0.29
2974,3074,0.26,0,0,0.02,0.29
2975,3075,0.14,0.1,0,0.05,0.29
2976,3076,0.07,0.18,0,0.03,0.29
2977,3077,0.26,0,0,0.02,0.28
2978,3078,0.03,0.21,0,0.04,0.28
2979,3079,0.11,0.14,0,0.03,0.28
2980,3080,0.15,0.06,0.05,0.02,0.28
2981,3081,0,0,0.28,0,0.28
2982,3082,0.26,0,0,0.02,0.28
2983,3083,0.26,0.01,0,0.02,0.28
2984,3084,0.15,0.11,0,0.02,0.28
2985,3085,0.16,0.1,0,0.03,0.28
2986,3086,0.24,0.02,0,0.02,0.28
2987,3087,0.1,0.08,0.07,0.04,0.28
2988,3088,0.18,0.07,0,0.04,0.28
2989,3089,0,0.17,0.09,0.02,0.28
2990,3090,0.01,0.16,0.09,0.03,0.28
2991,3091,0.24,0,0.01,0.02,0.28
2992,3092,0.15,0.11,0,0.03,0.28
2993,3093,0.24,0.02,0,0.02,0.28
2994,3094,0.16,0.1,0,0.03,0.28
2995,3095,0.14,0.12,0,0.02,0.28
2996,3096,0.1,0.12,0.02,0.05,0.28
2997,3097,0.13,0.02,0.12,0.01,0.28
2998,3098,0.19,0.06,0,0.03,0.28
2999,3099,0.26,0,0,0.02,0.28
3000,3100,0.27,0,0,0.02,0.28
3001,3101,0.11,0.11,0.01,0.05,0.28
3002,3102,0.09,0.14,0,0.05,0.28
3003,3103,0.27,0,0,0.02,0.28
3004,3104,0.13,0.12,0,0.02,0.28
3005,3105,0.26,0,0,0.02,0.28
3006,3106,0.16,0.1,0,0.03,0.28
3007,3107,0.18,0.08,0,0.02,0.28
3008,3108,0.2,0.03,0.03,0.02,0.28
3009,3109,0.12,0.12,0.01,0.03,0.28
3010,3110,0.11,0.09,0.04,0.04,0.28
3011,3111,0.12,0.11,0,0.05,0.28
3012,3112,0.24,0.02,0,0.02,0.28
3013,3113,0,0,0.28,0,0.28
3014,3114,0.13,0.13,0,0.03,0.28
3015,3115,0,0.21,0.03,0.03,0.28
3016,3116,0.01,0.22,0,0.05,0.28
3017,3117,0.25,0.01,0,0.02,0.28
3018,3118,0.26,0.01,0,0.02,0.28
3019,3119,0.26,0,0,0.02,0.28
3020,3120,0.14,0.09,0,0.04,0.28
3021,3121,0.15,0.1,0,0.03,0.28
3022,3122,0.14,0.11,0,0.02,0.28
3023,3123,0.26,0,0,0.02,0.28
3024,3124,0,0,0.28,0,0.28
3025,3125,0.24,0.01,0,0.02,0.28
3026,3126,0.09,0.16,0,0.03,0.28
3027,3127,0.25,0,0,0.02,0.28
3028,3128,0.25,0,0,0.02,0.28
3029,3129,0.11,0.1,0.02,0.04,0.28
3030,3130,0,0.07,0.19,0.01,0.28
3031,3131,0.22,0.04,0,0.02,0.28
3032,3132,0.17,0.09,0,0.02,0.28
3033,3133,0.04,0.19,0,0.05,0.28
3034,3134,0,0,0.28,0,0.28
3035,3135,0.26,0,0,0.02,0.28
3036,3136,0.13,0.1,0,0.05,0.28
3037,3137,0,0,0.27,0,0.27
3038,3138,0.05,0.2,0,0.02,0.27
3039,3139,0.25,0,0,0.02,0.27
3040,3140,0.18,0.06,0,0.03,0.27
3041,3141,0.14,0.11,0,0.03,0.27
3042,3142,0.24,0.01,0,0.02,0.27
3043,3143,0.15,0.1,0,0.03,0.27
3044,3144,0.25,0,0,0.02,0.27
3045,3145,0.09,0.01,0.15,0.01,0.27
3046,3146,0.09,0.12,0.02,0.04,0.27
3047,3147,0.12,0.12,0,0.03,0.27
3048,3148,0.08,0,0.19,0.01,0.27
3049,3149,0.12,0.03,0.11,0.01,0.27
3050,3150,0.16,0,0.1,0.01,0.27
3051,3151,0.09,0.16,0,0.02,0.27
3052,3152,0.15,0.1,0,0.02,0.27
3053,3153,0.07,0.07,0.12,0.01,0.27
3054,3154,0.14,0.1,0,0.03,0.27
3055,3155,0.24,0.01,0,0.02,0.27
3056,3156,0.25,0.01,0,0.02,0.27
3057,3157,0.06,0.16,0,0.05,0.27
3058,3158,0.1,0.08,0.06,0.04,0.27
3059,3159,0.09,0.15,0,0.03,0.27
3060,3160,0,0,0.27,0,0.27
3061,3161,0.08,0.14,0,0.05,0.27
3062,3162,0.24,0.01,0,0.02,0.27
3063,3163,0.2,0.04,0,0.03,0.27
3064,3164,0.25,0,0,0.02,0.27
3065,3165,0.1,0.13,0,0.04,0.27
3066,3166,0.14,0.11,0,0.03,0.27
3067,3167,0,0,0.27,0,0.27
3068,3168,0.13,0.12,0,0.03,0.27
3069,3169,0.04,0.19,0,0.04,0.27
3070,3170,0.13,0.12,0,0.02,0.27
3071,3171,0.23,0.04,0,0,0.27
3072,3172,0.25,0,0,0.02,0.27
3073,3173,0.1,0,0.16,0.01,0.27
3074,3174,0.13,0.12,0,0.02,0.27
3075,3175,0.22,0.03,0,0.03,0.27
3076,3176,0.12,0.11,0.02,0.02,0.27
3077,3177,0.25,0,0,0.02,0.27
3078,3178,0.25,0,0,0.02,0.27
3079,3179,0.14,0,0.12,0.01,0.27
3080,3180,0.16,0.08,0,0.02,0.27
3081,3181,0.15,0.09,0,0.03,0.27
3082,3182,0.25,0,0,0.02,0.27
3083,3183,0.25,0,0,0.02,0.27
3084,3184,0,0,0.27,0,0.27
3085,3185,0.01,0.21,0.01,0.04,0.27
3086,3186,0.25,0,0,0.02,0.27
3087,3187,0.23,0.02,0,0.02,0.27
3088,3188,0.22,0.03,0,0.02,0.27
3089,3189,0.24,0.01,0,0.02,0.27
3090,3190,0,0,0.27,0,0.27
3091,3191,0.24,0,0,0.02,0.27
3092,3192,0.16,0.09,0,0.02,0.27
3093,3193,0.18,0.08,0,0,0.27
3094,3194,0.24,0,0,0.02,0.27
3095,3195,0.25,0,0,0.02,0.27
3096,3196,0.18,0.06,0,0.02,0.27
3097,3197,0.25,0,0,0.02,0.27
3098,3198,0.25,0,0,0.02,0.27
3099,3199,0.25,0,0,0.02,0.27
3100,3200,0.09,0.14,0,0.04,0.27
3101,3201,0.15,0.09,0,0.02,0.27
3102,3202,0.19,0.05,0,0.02,0.27
3103,3203,0.11,0.11,0,0.05,0.27
3104,3204,0.25,0,0,0.02,0.27
3105,3205,0.25,0,0,0.02,0.27
3106,3206,0.23,0.02,0,0.02,0.27
3107,3207,0.25,0,0,0.02,0.27
3108,3208,0.25,0,0,0.02,0.27
3109,3209,0,0,0.27,0,0.27
3110,3210,0.15,0.09,0,0.02,0.27
3111,3211,0.04,0.05,0.16,0.02,0.27
3112,3212,0.24,0,0,0.02,0.27
3113,3213,0.25,0,0,0.02,0.27
3114,3214,0.24,0,0,0.02,0.27
3115,3215,0.16,0.08,0,0.02,0.27
3116,3216,0.14,0.1,0,0.03,0.27
3117,3217,0.06,0.04,0.14,0.02,0.27
3118,3218,0.18,0.06,0,0.02,0.27
3119,3219,0.24,0,0.01,0.02,0.26
3120,3220,0.25,0,0,0.02,0.26
3121,3221,0.24,0,0,0.02,0.26
3122,3222,0.06,0.18,0,0.02,0.26
3123,3223,0.23,0.01,0,0.02,0.26
3124,3224,0.21,0.02,0,0.02,0.26
3125,3225,0.21,0.04,0,0.02,0.26
3126,3226,0,0,0.26,0,0.26
3127,3227,0.22,0.03,0,0.02,0.26
3128,3228,0,0,0.26,0,0.26
3129,3229,0.22,0.02,0,0.02,0.26
3130,3230,0.24,0,0,0.02,0.26
3131,3231,0,0,0.26,0,0.26
3132,3232,0.08,0.03,0.14,0.01,0.26
3133,3233,0.05,0.19,0,0.02,0.26
3134,3234,0.04,0.18,0,0.04,0.26
3135,3235,0,0,0.26,0,0.26
3136,3236,0,0,0.26,0,0.26
3137,3237,0.05,0.16,0,0.05,0.26
3138,3238,0,0,0.26,0,0.26
3139,3239,0.24,0,0,0.02,0.26
3140,3240,0.24,0,0,0.02,0.26
3141,3241,0,0,0.26,0,0.26
3142,3242,0.22,0.03,0,0.02,0.26
3143,3243,0.24,0,0,0.02,0.26
3144,3244,0,0,0.26,0,0.26
3145,3245,0,0.01,0.25,0,0.26
3146,3246,0.13,0.06,0.05,0.02,0.26
3147,3247,0,0.2,0,0.06,0.26
3148,3248,0.24,0,0,0.02,0.26
3149,3249,0,0,0.26,0,0.26
3150,3250,0.25,0,0,0.02,0.26
3151,3251,0.24,0,0,0.02,0.26
3152,3252,0.14,0.09,0,0.02,0.26
3153,3253,0,0.24,0,0.02,0.26
3154,3254,0.01,0.2,0,0.05,0.26
3155,3255,0,0,0.26,0,0.26
3156,3256,0.24,0,0,0.02,0.26
3157,3257,0.14,0.1,0,0.02,0.26
3158,3258,0.24,0,0,0.02,0.26
3159,3259,0.17,0.05,0,0.03,0.26
3160,3260,0.17,0.07,0,0.02,0.26
3161,3261,0.1,0.01,0.14,0.01,0.26
3162,3262,0.18,0.04,0.01,0.03,0.26
3163,3263,0,0,0.26,0,0.26
3164,3264,0.17,0.07,0,0.02,0.26
3165,3265,0.1,0.14,0,0.02,0.26
3166,3266,0,0,0.26,0,0.26
3167,3267,0.2,0.03,0,0.03,0.26
3168,3268,0.14,0.09,0,0.03,0.26
3169,3269,0.05,0.15,0,0.06,0.26
3170,3270,0.15,0.08,0,0.02,0.26
3171,3271,0.15,0.08,0,0.02,0.26
3172,3272,0.01,0,0.25,0,0.26
3173,3273,0.13,0.01,0.11,0.01,0.26
3174,3274,0,0,0.26,0,0.26
3175,3275,0.08,0.15,0,0.02,0.26
3176,3276,0.24,0,0,0.02,0.26
3177,3277,0.2,0.03,0,0.02,0.26
3178,3278,0.24,0,0,0.02,0.26
3179,3279,0.16,0.07,0,0.02,0.26
3180,3280,0.08,0.15,0,0.03,0.26
3181,3281,0.17,0.06,0,0.02,0.26
3182,3282,0.1,0.11,0,0.05,0.26
3183,3283,0.15,0.03,0.06,0.02,0.26
3184,3284,0.23,0,0,0.02,0.26
3185,3285,0,0,0.26,0,0.26
3186,3286,0.12,0.08,0.02,0.04,0.26
3187,3287,0.23,0.01,0,0.02,0.26
3188,3288,0.22,0.01,0,0.02,0.26
3189,3289,0.03,0.11,0.1,0.01,0.26
3190,3290,0.24,0,0,0.02,0.26
3191,3291,0,0.21,0,0.05,0.26
3192,3292,0.1,0.13,0,0.03,0.26
3193,3293,0.21,0,0.02,0.02,0.26
3194,3294,0.23,0.01,0,0.02,0.26
3195,3295,0.16,0.06,0,0.03,0.25
3196,3296,0.23,0.01,0,0.02,0.25
3197,3297,0.22,0.01,0,0.02,0.25
3198,3298,0.04,0.15,0,0.06,0.25
3199,3299,0.09,0.12,0,0.04,0.25
3200,3300,0.23,0,0,0.02,0.25
3201,3301,0.12,0.1,0,0.04,0.25
3202,3302,0.14,0.04,0.06,0.02,0.25
3203,3303,0.11,0.09,0.03,0.02,0.25
3204,3304,0.23,0,0,0.02,0.25
3205,3305,0.09,0.04,0.1,0.03,0.25
3206,3306,0.1,0.11,0,0.04,0.25
3207,3307,0.21,0.02,0,0.03,0.25
3208,3308,0.22,0.01,0,0.02,0.25
3209,3309,0.22,0.02,0,0.02,0.25
3210,3310,0.14,0.09,0,0.02,0.25
3211,3311,0.16,0.07,0,0.02,0.25
3212,3312,0.15,0.07,0,0.03,0.25
3213,3313,0.1,0.09,0.02,0.04,0.25
3214,3314,0.12,0.1,0,0.03,0.25
3215,3315,0.09,0.14,0,0.02,0.25
3216,3316,0.22,0.01,0,0.02,0.25
3217,3317,0.1,0.1,0,0.04,0.25
3218,3318,0,0.23,0,0.03,0.25
3219,3319,0.22,0.01,0,0.02,0.25
3220,3320,0.25,0,0,0,0.25
3221,3321,0.18,0.05,0,0.02,0.25
3222,3322,0.21,0.02,0,0.02,0.25
3223,3323,0.23,0,0,0.02,0.25
3224,3324,0.21,0.02,0,0.02,0.25
3225,3325,0.14,0.08,0,0.02,0.25
3226,3326,0.07,0.14,0,0.04,0.25
3227,3327,0,0.21,0,0.04,0.25
3228,3328,0.15,0.07,0,0.02,0.25
